1
title
ne	np	nb
22910	11556	202
connectivities
        172	       2591	       1525	        921	          1
        173	       1524	       1525	        408	          1
        174	       1525	       2591	        408	          1
        175	        919	        492	        457	          1
        176	        442	        492	        919	          1
        177	        492	        442	        774	          1
        178	        216	       1604	        438	          1
        179	       1604	        215	        438	          1
        180	        437	       1604	        216	          1
        181	       1604	        437	        489	          1
        182	        215	        441	        438	          1
        183	        438	        441	        185	          1
        184	        441	        184	        185	          1
        185	        184	        441	       1533	          1
        186	        441	        215	       1533	          1
        187	        207	        415	        878	          1
        188	        207	        411	        415	          1
        189	        900	        883	        209	          1
        190	        883	        900	        432	          1
        191	        901	        209	        450	          1
        192	        901	        900	        209	          1
        193	       4478	       2606	       1579	          1
        194	        877	        750	        890	          1
        195	        750	        877	        278	          1
        196	        956	        227	       1553	          1
        197	        227	        963	       1553	          1
        198	        227	        453	        963	          1
        199	        453	        227	        467	          1
        200	        956	       1555	        471	          1
        201	        943	        424	        471	          1
        202	       1555	        943	        471	          1
        203	        908	        943	        925	          1
        204	        286	       1007	        231	          1
        205	        424	        286	        231	          1
        206	        421	        286	        424	          1
        207	        286	        237	        429	          1
        208	       1007	        286	        429	          1
        209	        206	        469	        467	          1
        210	        227	        206	        467	          1
        211	        206	        227	        956	          1
        212	        206	        956	        471	          1
        213	        206	        471	        231	          1
        214	        469	        206	        231	          1
        215	        202	        422	        409	          1
        216	        422	        202	        175	          1
        217	        468	        422	        175	          1
        218	        469	        422	        468	          1
        219	        933	       1539	        434	          1
        220	        436	        213	        435	          1
        221	        213	        933	        435	          1
        222	        491	       1739	        534	          1
        223	        886	        490	        489	          1
        224	       2596	       2620	        915	          1
        225	       2620	       2596	       1576	          1
        226	        434	        906	        905	          1
        227	       1602	        906	        434	          1
        228	        487	       1602	       1529	          1
        229	       2630	        487	       1529	          1
        230	        487	       1537	       1564	          1
        231	       1537	        487	       2630	          1
        232	       1602	        907	       1529	          1
        233	        907	       1624	       1529	          1
        234	       1624	        907	       1623	          1
        235	        907	       1539	       1623	          1
        236	        907	       1602	        434	          1
        237	       1539	        907	        434	          1
        238	       1625	       1624	        204	          1
        239	        209	       1540	        450	          1
        240	       1540	        203	        450	          1
        241	        881	       1571	       1562	          1
        242	       1574	       2630	       1529	          1
        243	       2638	        929	       1562	          1
        244	        929	       2638	       1652	          1
        245	        264	        805	        930	          1
        246	        805	        300	        930	          1
        247	        820	        627	        629	          1
        248	        856	        857	        266	          1
        249	        857	        842	        629	          1
        250	        893	        503	        890	          1
        251	        503	        893	        504	          1
        252	        877	        503	        876	          1
        253	        503	        877	        890	          1
        254	        503	        873	        876	          1
        255	        503	       1535	        873	          1
        256	       1647	       1556	        225	          1
        257	       1557	       1556	       2609	          1
        258	        964	        226	        966	          1
        259	       1589	        897	        465	          1
        260	        897	        463	        465	          1
        261	        463	        454	       1554	          1
        262	        989	        233	        990	          1
        263	        233	        212	        479	          1
        264	        990	        233	        479	          1
        265	        482	        211	        523	          1
        266	        482	        989	        211	          1
        267	        482	        233	        989	          1
        268	       1692	        957	        225	          1
        269	        762	        920	        403	          1
        270	        920	        762	        573	          1
        271	        762	        251	        573	          1
        272	        342	        492	        774	          1
        273	        535	        491	        534	          1
        274	        295	        372	        536	          1
        275	        922	       2591	        921	          1
        276	       2591	        922	        919	          1
        277	        922	        442	        919	          1
        278	        922	        921	       1533	          1
        279	        215	        922	       1533	          1
        280	       1542	       4539	       1532	          1
        281	        410	        431	        450	          1
        282	        431	        901	        450	          1
        283	       1536	        431	        191	          1
        284	        431	        410	        191	          1
        285	        900	        431	       1536	          1
        286	        901	        431	        900	          1
        287	       1546	       1545	        210	          1
        288	        458	        285	       1702	          1
        289	        511	        458	        281	          1
        290	        458	        511	        283	          1
        291	        426	        512	        232	          1
        292	        425	        426	        232	          1
        293	        426	        425	        237	          1
        294	        420	        941	       1702	          1
        295	       1653	        941	        942	          1
        296	        941	        420	        942	          1
        297	       1608	        971	       4468	          1
        298	       1605	        971	       1560	          1
        299	       2602	       1595	       1560	          1
        300	       1059	       1696	       4913	          1
        301	       1135	        495	       6842	          1
        302	        280	       1135	       6842	          1
        303	        494	       1135	        280	          1
        304	       1059	       1135	        494	          1
        305	        459	       1608	       4468	          1
        306	        969	        459	       1653	          1
        307	        969	        287	       1568	          1
        308	        287	        230	       1568	          1
        309	        230	        287	        925	          1
        310	        287	        908	        925	          1
        311	        287	        969	       1653	          1
        312	        287	       1653	        942	          1
        313	        908	        287	        942	          1
        314	        995	        277	        281	          1
        315	        277	        995	        304	          1
        316	        230	        472	        966	          1
        317	        472	        964	        966	          1
        318	        472	        454	        964	          1
        319	        943	        470	        925	          1
        320	        470	        943	       1555	          1
        321	        472	        470	       1555	          1
        322	        470	        230	        925	          1
        323	        470	        472	        230	          1
        324	        427	        426	        237	          1
        325	        426	        427	        285	          1
        326	        286	        427	        237	          1
        327	        427	        286	        421	          1
        328	        423	        422	        469	          1
        329	       1007	        423	        231	          1
        330	        423	        469	        231	          1
        331	        423	       1007	        409	          1
        332	        422	        423	        409	          1
        333	        188	        448	        436	          1
        334	        448	        213	        436	          1
        335	       1537	        951	       1564	          1
        336	        374	        490	        886	          1
        337	        374	        886	        905	          1
        338	        906	        374	        905	          1
        339	        358	        606	        618	          1
        340	       2618	       2620	       1576	          1
        341	       1537	       1575	       2617	          1
        342	       1575	       1537	       2630	          1
        343	       1575	       2618	       2617	          1
        344	       2618	       1575	       2620	          1
        345	       1584	        585	       1585	          1
        346	       1584	        341	        988	          1
        347	        951	       2612	       1586	          1
        348	       2612	       1537	       2617	          1
        349	       2612	        951	       1537	          1
        350	        903	       1603	       1564	          1
        351	       1603	        487	       1564	          1
        352	        374	       1603	        903	          1
        353	       1603	        374	        906	          1
        354	       1603	        906	       1602	          1
        355	        487	       1603	       1602	          1
        356	       1573	        870	        204	          1
        357	        870	       1625	        204	          1
        358	        870	       1573	       4478	          1
        359	        870	       1578	       1625	          1
        360	        870	       4478	       1579	          1
        361	       1578	        870	       1579	          1
        362	       1011	       2675	        526	          1
        363	       2675	       1012	        526	          1
        364	       1012	       2675	       1592	          1
        365	       1593	       4536	        526	          1
        366	       4536	       1011	        526	          1
        367	        341	        974	        605	          1
        368	       1573	        449	       4478	          1
        369	        449	       2606	       4478	          1
        370	        203	        449	       1573	          1
        371	        449	        203	       1540	          1
        372	        449	       1540	        209	          1
        373	        962	        477	        217	          1
        374	        505	        477	        880	          1
        375	        477	        505	        217	          1
        376	        477	        476	        880	          1
        377	        477	       1571	        476	          1
        378	        477	        962	        961	          1
        379	       1548	       1546	        210	          1
        380	       1548	        881	       1532	          1
        381	       1574	        871	       1580	          1
        382	        871	       1578	       1580	          1
        383	       1578	        871	       1625	          1
        384	       1625	        871	       1624	          1
        385	       1624	        871	       1529	          1
        386	        871	       1574	       1529	          1
        387	        433	       1582	       1583	          1
        388	       2592	        433	       1583	          1
        389	       1582	        433	       1579	          1
        390	        433	       1578	       1579	          1
        391	        433	       2592	       1580	          1
        392	       1578	        433	       1580	          1
        393	       1574	       2601	        915	          1
        394	       2601	       1574	       1580	          1
        395	       2596	       2614	       1576	          1
        396	       2663	       2614	       9123	          1
        397	       2614	       2663	       1576	          1
        398	        962	        365	        961	          1
        399	        365	        962	        217	          1
        400	        365	        217	        316	          1
        401	        365	        518	        961	          1
        402	       2638	        960	       1652	          1
        403	        960	        518	        343	          1
        404	        518	        960	        961	          1
        405	        627	        229	        316	          1
        406	        542	        290	        930	          1
        407	        300	        542	        930	          1
        408	       1566	        542	        300	          1
        409	       1017	        994	        304	          1
        410	        995	       1017	        304	          1
        411	       1017	        995	        282	          1
        412	       1609	       1566	        300	          1
        413	        994	       1609	        300	          1
        414	       1566	       1609	        502	          1
        415	        863	        262	        264	          1
        416	        236	        820	        629	          1
        417	        290	        841	        930	          1
        418	        820	        841	        627	          1
        419	        841	        229	        627	          1
        420	        229	        841	        290	          1
        421	        750	        700	        266	          1
        422	        301	        700	        750	          1
        423	        856	        825	        857	          1
        424	        846	        847	        852	          1
        425	        749	        750	        278	          1
        426	       1534	        504	       1526	          1
        427	       1534	        503	        504	          1
        428	        503	       1534	       1535	          1
        429	       1534	       1526	        197	          1
        430	       1535	       1534	        197	          1
        431	       1692	       1691	        466	          1
        432	       1691	       1692	        967	          1
        433	       1557	        938	        460	          1
        434	        938	       1557	       2609	          1
        435	       1551	        938	       2609	          1
        436	       1692	       4535	        967	          1
        437	       4535	       1557	        967	          1
        438	       1557	       4535	       1556	          1
        439	       4535	       1692	        225	          1
        440	       1556	       4535	        225	          1
        441	        226	       1567	        966	          1
        442	       1568	       1567	        460	          1
        443	       1567	        230	        966	          1
        444	        230	       1567	       1568	          1
        445	        897	        932	        463	          1
        446	        574	        524	        523	          1
        447	        524	        522	        523	          1
        448	        522	        223	        523	          1
        449	        223	        522	        483	          1
        450	        223	        483	        898	          1
        451	        482	        223	        898	          1
        452	        223	        482	        523	          1
        453	        522	        222	        483	          1
        454	        481	        482	        898	          1
        455	        482	        481	        233	          1
        456	        443	        481	        898	          1
        457	        481	        443	        212	          1
        458	        233	        481	        212	          1
        459	        958	       1692	        466	          1
        460	        958	        957	       1692	          1
        461	        957	        958	        509	          1
        462	       2675	        312	       1592	          1
        463	        222	        926	        483	          1
        464	        464	        897	       1589	          1
        465	        464	        926	        234	          1
        466	        483	        464	       1589	          1
        467	        926	        464	        483	          1
        468	        234	       1735	        509	          1
        469	       1735	        959	        509	          1
        470	       1012	        221	        991	          1
        471	        959	        221	       1648	          1
        472	        221	        959	        991	          1
        473	        221	       1012	       1592	          1
        474	        221	       1591	       1648	          1
        475	       1591	        221	       1592	          1
        476	        762	        324	        251	          1
        477	       1565	        507	       1644	          1
        478	        507	        991	       1644	          1
        479	        507	       1012	        991	          1
        480	        507	       1593	        526	          1
        481	       1012	        507	        526	          1
        482	       1563	       1565	        310	          1
        483	        493	       1563	        310	          1
        484	        507	       1563	       1593	          1
        485	       1563	        507	       1565	          1
        486	       1565	        654	        310	          1
        487	        525	       4536	       1593	          1
        488	       1563	        525	       1593	          1
        489	        525	       1563	        493	          1
        490	        335	        355	        369	          1
        491	        336	        355	        335	          1
        492	        372	        355	        379	          1
        493	        355	        336	        379	          1
        494	        510	        372	        379	          1
        495	        492	        510	        457	          1
        496	       1604	        885	        215	          1
        497	        885	        922	        215	          1
        498	        885	       1604	        489	          1
        499	        442	        885	        489	          1
        500	        922	        885	        442	          1
        501	        430	        208	        432	          1
        502	        411	        208	        430	          1
        503	        207	        208	        411	          1
        504	        936	        207	        878	          1
        505	        476	        936	        878	          1
        506	        936	        208	        207	          1
        507	        208	        936	        937	          1
        508	        881	       1572	       1571	          1
        509	        936	       1572	        937	          1
        510	       1571	       1572	        476	          1
        511	       1572	        936	        476	          1
        512	       1546	        875	       1582	          1
        513	       1582	        875	       1583	          1
        514	        875	       4539	       1583	          1
        515	       1548	        875	       1546	          1
        516	       4539	        875	       1532	          1
        517	        875	       1548	       1532	          1
        518	        884	        883	        210	          1
        519	       1545	        884	        210	          1
        520	        883	        884	        209	          1
        521	        884	       1545	       2606	          1
        522	        884	        449	        209	          1
        523	        449	        884	       2606	          1
        524	        874	       1546	       1582	          1
        525	        874	       1545	       1546	          1
        526	       1545	        874	       2606	          1
        527	        874	       1582	       1579	          1
        528	       2606	        874	       1579	          1
        529	        940	       1696	       1606	          1
        530	       1605	        940	       1606	          1
        531	        940	       1595	       1694	          1
        532	        940	       1605	       1560	          1
        533	       1595	        940	       1560	          1
        534	       1696	       1060	       1606	          1
        535	       1060	       1059	        494	          1
        536	       1059	       1060	       1696	          1
        537	        307	        908	        942	          1
        538	        420	        307	        942	          1
        539	        307	        421	        424	          1
        540	        943	        307	        424	          1
        541	        307	        943	        908	          1
        542	        419	        458	        283	          1
        543	        458	        419	        285	          1
        544	        419	        426	        285	          1
        545	        512	        419	        283	          1
        546	        426	        419	        512	          1
        547	        995	        500	        282	          1
        548	        941	        500	       1702	          1
        549	        500	        995	        281	          1
        550	        458	        500	        281	          1
        551	        500	        458	       1702	          1
        552	        499	        498	        282	          1
        553	        499	       1019	        498	          1
        554	       1591	        527	       1648	          1
        555	        527	        957	        509	          1
        556	        527	        959	       1648	          1
        557	        959	        527	        509	          1
        558	       1552	       1551	       2605	          1
        559	       1552	        971	       1608	          1
        560	       1552	       2605	       1560	          1
        561	        971	       1552	       1560	          1
        562	       1530	       1551	       2609	          1
        563	        877	        220	        278	          1
        564	        220	        781	        278	          1
        565	        889	        220	        876	          1
        566	        220	        877	        876	          1
        567	        220	        782	        781	          1
        568	        220	        512	        283	          1
        569	        512	        220	        889	          1
        570	        511	        220	        283	          1
        571	        782	        220	        511	          1
        572	        781	        780	        278	          1
        573	        267	        805	        264	          1
        574	        267	        218	        805	          1
        575	        473	       1555	        956	          1
        576	        473	        472	       1555	          1
        577	       1554	        473	       1553	          1
        578	        473	        956	       1553	          1
        579	        454	        473	       1554	          1
        580	        472	        473	        454	          1
        581	       1703	        427	        421	          1
        582	        307	       1703	        421	          1
        583	       1703	        307	        420	          1
        584	        427	       1703	        285	          1
        585	        285	       1703	       1702	          1
        586	       1703	        420	       1702	          1
        587	        448	        934	        213	          1
        588	       1539	        934	       1623	          1
        589	        934	        204	       1623	          1
        590	        934	       1539	        933	          1
        591	        213	        934	        933	          1
        592	        899	        203	       1573	          1
        593	        899	        934	        448	          1
        594	        899	       1573	        204	          1
        595	        934	        899	        204	          1
        596	        585	       1600	       1586	          1
        597	       1600	        951	       1586	          1
        598	        535	        371	        491	          1
        599	        688	        535	        617	          1
        600	        354	        688	        617	          1
        601	        442	        375	        774	          1
        602	        375	        442	        489	          1
        603	        490	        375	        489	          1
        604	       1740	        374	        903	          1
        605	        374	       1740	        490	          1
        606	        490	       1740	        491	          1
        607	       1740	       1739	        491	          1
        608	       1739	       1740	        903	          1
        609	        341	        582	        988	          1
        610	        582	        341	        605	          1
        611	       2620	       2619	        915	          1
        612	       1575	       2619	       2620	          1
        613	       2619	       1575	       2630	          1
        614	       2619	       1574	        915	          1
        615	       1574	       2619	       2630	          1
        616	       1587	       2661	       2660	          1
        617	       2611	       1587	       2660	          1
        618	       2612	       1587	       1586	          1
        619	       1587	       2612	       2661	          1
        620	       1587	       2611	       1585	          1
        621	        585	       1587	       1585	          1
        622	       1587	        585	       1586	          1
        623	       1584	       1569	        341	          1
        624	       1620	       2657	       2658	          1
        625	       2611	       2657	       1585	          1
        626	        950	       2611	       2660	          1
        627	       2657	        950	       2658	          1
        628	        950	       2657	       2611	          1
        629	       2661	       1538	       2660	          1
        630	       2662	       1538	       2661	          1
        631	       1538	       2662	       2663	          1
        632	       2662	       2618	       1576	          1
        633	       2663	       2662	       1576	          1
        634	       1617	       2675	       1011	          1
        635	        973	       1617	       1011	          1
        636	       1617	        312	       2675	          1
        637	        312	       1617	       2610	          1
        638	       1616	        974	        341	          1
        639	       1616	       1569	        972	          1
        640	       1569	       1616	        341	          1
        641	       1680	        973	       1011	          1
        642	        410	        451	        190	          1
        643	        451	        189	        190	          1
        644	        451	        410	        450	          1
        645	        203	        451	        450	          1
        646	       1631	       2733	       1588	          1
        647	       2621	       1550	       2664	          1
        648	       1550	       2733	       2664	          1
        649	       1550	        928	       1588	          1
        650	       2733	       1550	       1588	          1
        651	        475	        477	        961	          1
        652	        477	        475	       1571	          1
        653	        960	        475	        961	          1
        654	        475	        960	       2638	          1
        655	       1571	        475	       1562	          1
        656	        475	       2638	       1562	          1
        657	       4539	       2599	       1583	          1
        658	       2599	       4539	       1542	          1
        659	       2592	       1581	       1580	          1
        660	       1581	       2601	       1580	          1
        661	       4537	       1542	       1532	          1
        662	       4537	       4538	       1542	          1
        663	       4538	       4537	        474	          1
        664	       2614	        488	       9123	          1
        665	        488	       2727	       9123	          1
        666	        488	       2613	       2727	          1
        667	       1581	       2595	       2601	          1
        668	       2595	       2596	        915	          1
        669	       2601	       2595	        915	          1
        670	       1577	       2614	       2596	          1
        671	       2595	       1577	       2596	          1
        672	       4477	       9125	       2727	          1
        673	        953	       2870	       2868	          1
        674	       2870	       1631	       2868	          1
        675	        344	        314	        316	          1
        676	        314	        365	        316	          1
        677	        960	        520	       1652	          1
        678	        520	        960	        343	          1
        679	       1631	       1630	       2868	          1
        680	        279	        277	        304	          1
        681	        805	        992	        300	          1
        682	        218	        992	        805	          1
        683	        992	        218	        275	          1
        684	        229	        299	        316	          1
        685	        497	        280	       6842	          1
        686	        497	        498	        280	          1
        687	        498	        497	        282	          1
        688	        497	       1017	        282	          1
        689	        496	       1609	        994	          1
        690	        496	        497	       6842	          1
        691	       1017	        496	        994	          1
        692	        497	        496	       1017	          1
        693	       1609	       9126	        502	          1
        694	        495	       9126	       6842	          1
        695	       9126	        496	       6842	          1
        696	        496	       9126	       1609	          1
        697	        853	        856	        266	          1
        698	        700	        853	        266	          1
        699	        847	        853	        852	          1
        700	        853	        825	        856	          1
        701	        825	        853	        847	          1
        702	        865	        700	        703	          1
        703	        853	        865	        852	          1
        704	        865	        853	        700	          1
        705	        808	        807	        703	          1
        706	        700	        808	        703	          1
        707	        808	        301	        815	          1
        708	        808	        700	        301	          1
        709	        823	        825	        847	          1
        710	        846	        823	        847	          1
        711	        825	        823	        857	          1
        712	        823	        842	        857	          1
        713	        748	        777	        276	          1
        714	        748	        699	        749	          1
        715	        699	        748	        276	          1
        716	       1558	       1568	        460	          1
        717	       1558	        969	       1568	          1
        718	       2607	        226	        967	          1
        719	       2607	       1567	        226	          1
        720	       1567	       2607	        460	          1
        721	       2607	       1557	        460	          1
        722	       1557	       2607	        967	          1
        723	        965	        226	        964	          1
        724	        454	        965	        964	          1
        725	        311	        574	        573	          1
        726	        251	        311	        573	          1
        727	        325	        222	        578	          1
        728	        325	        926	        222	          1
        729	        926	        325	       1644	          1
        730	        325	       1565	       1644	          1
        731	        325	        654	       1565	          1
        732	        464	        224	        897	          1
        733	        932	        224	        466	          1
        734	        224	        932	        897	          1
        735	        959	        508	        991	          1
        736	       1735	        508	        959	          1
        737	        991	        508	       1644	          1
        738	        508	       1735	        234	          1
